Asteroid_ID,Est_Diameter_Min,Est_Diameter_Max,Relative_Velocity,Miss_Distance,Absolute_Magnitude,Orbit_ID,Orbit_Uncertainity,Hazardous
3755345,0.1332155667,0.2978790628,53116.1660065662,18072694.32277436,21.5,21,2,true
3755939,0.0608912622,0.1361570015,35634.7596952819,74677289.70144653,23.2,10,6,false
3756040,0.0732073989,0.1636967205,86378.1915690288,70948472.2550656,22.8,5,7,false
3756758,0.2658,0.5943468684,75172.5550118963,34258782.051855326,20,23,4,true
3756947,0.1108038821,0.2477650126,58410.2754876002,54945545.65050528,21.9,15,5,false
3757291,0.2016299194,0.4508582062,105186.817734809,50681524.0519724,20.6,5,6,false
3757411,0.3503926411,0.7835017643,90212.804382654,2710621.117473997,19.4,7,6,true
3757424,0.1010543415,0.2259643771,36346.613751234,49372127.91441804,22.1,22,5,false
3758270,0.1170994827,0.2618424035,58978.6270279034,2326580.676227331,21.78,12,6,true
3758850,0.0175612318,0.0392681082,131071.824204872,73269757.45093088,25.9,9,6,false
3758923,0.0058150704,0.0130028927,45892.24520625,56933426.03784512,28.3,20,4,false
3758926,0.1108038821,0.2477650126,72215.1336933572,66325037.48039885,21.9,9,3,true
3758927,0.1638909515,0.3664713084,66337.827404468,40417806.03558089,21.05,10,6,true
3759318,0.0350392641,0.0783501764,91202.183497449,53632186.111862496,24.4,2,7,false
3759721,0.0050647146,0.0113250461,57361.5188465036,63785688.67544044,28.6,12,5,false
3760440,0.0092162655,0.0206081961,53440.7195841995,48542621.248915486,27.3,2,6,false
3760542,0.0506471459,0.1132504611,23723.7172011702,57439744.87583111,23.6,8,6,false
3760889,0.5923180627,1.3244634524,95152.0822575343,71878361.75418024,18.26,17,4,false
3761197,0.0253837029,0.0567596853,20223.5554267683,8704005.29808734,25.1,10,3,false
3761480,0.1272198785,0.2844722965,110199.7673271968,31799793.61735225,21.6,21,6,true
3761485,0.0319561887,0.0714562102,44325.8178205986,53057933.59456784,24.6,12,5,false
3761549,0.3471802221,0.776318577,64906.7890088344,25863640.46555376,19.42,8,5,true
3762164,0.04411182,0.0986370281,27261.1074463395,48075539.25442863,23.9,9,4,false
3763276,0.1214940408,0.2716689341,74279.8787527663,27879190.041094966,21.7,19,3,true
3763547,0.0080270317,0.0179489885,46469.7781982582,60353199.52196672,27.6,4,6,false
3763621,0.2914439045,0.6516883822,43334.5932126205,47765944.66728919,19.8,20,4,true
3763940,0.0133215567,0.0297879063,27723.9929698781,4442357.443756685,26.5,3,7,false
3763944,0.0038419789,0.008590926,31473.7556777785,45540620.68567176,29.2,11,6,false
3764822,0.0802703167,0.1794898848,46064.5274875381,21512180.87173797,22.6,3,5,false
3764824,0.0175612318,0.0392681082,23075.9845813391,22743200.156995326,25.9,10,2,false
3765610,0.0380675544,0.0851216393,22698.1218096353,28827780.53058172,24.22,8,7,false
3765640,0.04411182,0.0986370281,40096.1914840976,51916278.48188813,23.9,12,7,false
3765641,0.1307841086,0.2924421572,69715.250810114,65472279.71554941,21.54,7,7,false
3766124,0.2538370294,0.5675968529,59947.8178691441,64688667.01372077,20.1,14,4,false
3766177,0.0880146521,0.1968067451,29031.2758918657,60733680.52125332,22.4,7,7,false
3766185,0.2210828104,0.4943561926,46247.3724055198,26800845.55482777,20.4,21,5,true
3766499,0.3051792326,0.6824015094,44686.7930195201,29915599.90266388,19.7,8,4,true
3767037,0.1214940408,0.2716689341,37501.5230598298,7629336.132290301,21.7,18,3,true
3767163,0.0167708462,0.0375007522,53501.604872782,51824440.57389194,26,6,7,false
3767264,0.0096506147,0.0215794305,71984.259780129,48763051.76558818,27.2,8,5,false
3768616,0.0555334912,0.1241766613,73692.3299716465,45929626.19046501,23.4,7,7,false
3768654,0.0060891262,0.0136157002,58475.75304379,59879996.88022667,28.2,3,6,false
3770280,0.0018388867,0.0041118757,63343.8016171625,422611.035671961,30.8,2,6,false
3770330,0.2016299194,0.4508582062,115305.9446803057,72443562.56811461,20.6,23,5,true
3771619,0.2538370294,0.5675968529,37755.9172274371,15346350.768359104,20.1,43,4,true
3771800,0.0253837029,0.0567596853,73625.0827260229,63988346.57620266,25.1,9,7,false
3772396,0.2016299194,0.4508582062,53077.5708657098,43512024.5003704,20.6,11,5,true
3772756,0.0242412481,0.0542050786,80845.6382320302,21947093.624495987,25.2,7,6,false
3772844,0.0110803882,0.0247765013,26073.4921204178,25533965.670479745,26.9,10,3,false
3773923,0.0088014652,0.0196806745,30155.3795017742,36861483.9839811,27.4,1,6,false
3773991,0.2914439045,0.6516883822,104577.6232921356,36977885.951990016,19.8,19,6,false
3774008,0.008405334,0.0187948982,64362.5163028505,53629740.57564247,27.5,4,6,false
3774096,0.0201629919,0.0450858206,32821.5407496916,20242485.86963207,25.6,4,7,false
3774574,0.0253837029,0.0567596853,65600.054823843,28926174.6400296,25.1,1,8,false
3774725,0.046190746,0.1032856481,53615.8956247585,38780280.19463324,23.8,8,7,false
3775155,0.3037770614,0.6792661593,167111.4536950266,64720284.47866592,19.71,2,5,true
3775208,0.0192555078,0.0430566244,65322.440264939,67907073.41726121,25.7,4,6,false
3775251,0.0350392641,0.0783501764,80028.1836356472,51923277.7473514,24.4,9,7,false
3776268,0.1881719895,0.42076536,72979.0771092912,62874461.09173425,20.75,3,6,false
3776278,0.1332155667,0.2978790628,80224.4268906624,67600470.78752178,21.5,9,4,true
3776853,0.3841978911,0.8590926012,56807.3002397209,54651779.22112183,19.2,5,5,false
3778084,0.0334622374,0.0748238376,50191.4652357938,43126051.26960312,24.5,6,4,false
3780807,0.0732073989,0.1636967205,41890.9063709772,44789083.84658152,22.8,7,7,false
3781344,0.1108038821,0.2477650126,48655.3051323529,32797747.230158422,21.9,5,7,true
